order	page	regionNumber	x1Region	y1Region	x2Region	y2Region	lineNumber	x1line	y1line	x2line	y2line	color_img_file_name	AT	GT2
2637	115	1	100	140	802	1180	12	101	561	795	632	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	המחנה כל צרוע ˙ וגו' ˙ את מוצא מלך בשר ודם יש לו פריפיסיטן א
2638	115	1	100	140	802	1180	13	101	599	791	670	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	האלהים יש לו פריפיסיטין שנ' שאו את ראש כל עדת בני ישרﭏ וגו' ˙ מלך בש
2639	115	1	100	140	802	1180	14	105	640	788	708	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	ודם יש לו דוכוסין אף האלהים יש לו דוכוסין שנ' ונשיא נשיאי הלוי אלעזר
2640	115	1	100	140	802	1180	15	101	678	789	748	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	אמ'ר' יהושע בן לוי דוך דוכרין היה ˙ מלך בשר ודם מחלק דונטיבה לגיוה
2641	115	1	100	140	802	1180	16	102	716	797	784	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	והﭏהים מחלם דונטיבה שנ' הנני ממטיר לכם לחם מן השמים ˙ מלך ב
2642	115	1	100	140	802	1180	17	100	753	792	822	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	ודם מחלק כלים ובסטיא לאיסטרטריוטות שלו ואף הﭏהים מחלק
2643	115	1	100	140	802	1180	18	100	792	802	864	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	כלים ובסטיא לאיסטרטריוטות שלו שנ' שמלתך לא בלתה מעליך ורגלך
2644	115	1	100	140	802	1180	19	101	829	798	902	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	בצקה וגו' ˙ מלך בשר ודם יש לו ספקולא ואף הﭏהים יש לו ספקולא שנ
2645	115	1	100	140	802	1180	20	101	870	794	940	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	מות יומת הנואף והנואפת ˙ מלך בשר ודם יש לו קטרי חס אף הﭏהיו
2646	115	1	100	140	802	1180	21	101	908	787	978	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	יש לו קטריקס שנ' וענשו אותו מאה כסף וגו' ˙ מלך בשרודם יש ל
2647	115	1	100	140	802	1180	22	103	948	789	1017	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	קטפירס אף הﭏהים יש לו קטפירם שנ' ארבעים יכנוולא יוסיף וגו' ˙ מלן
2648	115	1	100	140	802	1180	23	101	988	799	1057	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	בשר ודם יש לו מטלון של טרודין אף הﭏהים יש לו מטלון של טרודין ש
2649	115	1	100	140	802	1180	24	101	1025	791	1096	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	וישלחו מן המחנה כל צרוע וכל זב וגו' ˙˙ וישלחו מן המחנר
2650	115	1	100	140	802	1180	25	102	1059	800	1142	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	כל צרוע וגו' ˙ מהיכן באתה עליהם הצדעת ר' יהודה בר' סימון אמ'
2651	115	1	100	140	802	1180	26	108	1099	793	1180	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_115.png	מעשה העגל ˙ ורבותינו אומרים מן המת אוננים ˙ לדעת רבוקינ
2652	116	1	111	128	922	1152	1	111	128	911	199	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	שאומרין מן מתאוננים באתה עליהם צדעת כאי צד בשעה שהוריד
2653	116	1	111	128	922	1152	2	236	168	915	239	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	האלהים את המן עשה להם הﭏהים כמה נסים אמרו רבותינו לא היו
2654	116	1	111	128	922	1152	3	238	206	915	277	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	נצרכין להפנות כדרך בני אדם ולמהכן אלא אמ' האלהים יהיו בני צרכ
2655	116	1	111	128	922	1152	4	235	246	920	315	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	להפנות והיאך הכתבתי עליהם שהם ﭏהים שנ' אני אמרתי אלהים אתם'
2656	116	1	111	128	922	1152	5	276	285	919	355	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	אלא כשם שאין המלאכים צדריכין לדבר זה אף הן לא יצרכו לדבר זה עוד˙
2657	116	1	111	128	922	1152	6	222	324	912	392	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	דבר אחר אמ' הﭏהים אוכלין האומות אוכין וצרכין והיאך אני נותן הפרש
2658	116	1	111	128	922	1152	7	234	360	922	431	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	בין בני לבין האומות לפיכך לא היו נצרכין מה עשו בטובה שעשה להם
2659	116	1	111	128	922	1152	8	237	398	909	468	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	האלהים התחילו אומרים ליצנטת עלזו אומרים זה לזה אי אתה שומע
2660	116	1	111	128	922	1152	9	231	435	911	503	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	שמעון אחי וזה אומר מה אתה אומר ראובן אחי אמ' לו בחייך ראית
2661	116	1	111	128	922	1152	10	232	473	911	542	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	מימיך אודם נותן חטים ברחים ואינן נטח נות יורדות אף חנו אוכלין
2662	116	1	111	128	922	1152	11	243	510	909	584	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	את המן ואינו יורה אמ' לו חברו מתירא אני של יום אחרון תנפח כריסו
2663	116	1	111	128	922	1152	12	232	550	912	619	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	ותכקע מפני שאין אנו מוציאין אותובאותה שעה אמ' הﭏהים למשה
2664	116	1	111	128	922	1152	13	237	586	902	657	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	איני יכול לסבול ולכבוש עד אנה ינאצוני העם הזה ועד אנה לא יאמינו
2665	116	1	111	128	922	1152	14	226	626	914	695	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	בי בכל האותות אשר עשיתי כקרם אשר אע שה עמו אין כתוב כראן ﭏוא
2666	116	1	111	128	922	1152	15	233	668	917	727	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	אשר עשיתי בקרו ˙ א'ר' שמעון בן יוחאי כמה אותות ונפלאות
2667	116	1	111	128	922	1152	16	235	700	916	771	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	עשיתי בקרביהן והן מנאצי אותי כענין שנאמר והקרב והכרעים וגו' ˙
2668	116	1	111	128	922	1152	17	230	735	915	809	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	ומנין שלא היה יוצא מהם שלא' לחם אבירים אכל איש אל תהי קורא לחם
2669	116	1	111	128	922	1152	18	231	775	895	845	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	אצירים אלא לחם איצרים לחם שהוא נטוא באיבריהם אף על פי כן
2670	116	1	111	128	922	1152	19	234	815	920	882	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	למד משה סניגזריא שהיינו במצרים בשעה שהיינו מבשלות קדרות
2671	116	1	111	128	922	1152	20	222	852	918	921	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	של בשר ויושבים ואוכלים פכסמין ופותין בתוך הזום של בשר לואי מתנו
2672	116	1	111	128	922	1152	21	254	890	901	959	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	שם ולא הוציאנו הﭏהים משם שנ' מי יתן מותנו ביד ײ בארץ מצרים
2673	116	1	111	128	922	1152	22	234	927	916	997	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	בשבתנו על סיר הבשר וגו' עכשו אין לנו אלא המן הזה בלבד בערב כו
2674	116	1	111	128	922	1152	23	229	966	921	1036	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	בבקר כן לאול כן בשבת כן עשה אדם יום טוב אין לו לאכל אלאמן עשה
2675	116	1	111	128	922	1152	24	253	1003	890	1074	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	יום ל אין לו לאכל אלא מן הרי מעינינו יבשים שנ' ועתה נפשיט בש
2676	116	1	111	128	922	1152	25	233	1042	913	1113	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	אין כל בלתי המן ועו'  א'ר' שמעון בן יוחי וכי בשר היו מבקשין והלא
2677	116	1	111	128	922	1152	26	228	1081	907	1152	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_116.png	כל מעדני עולם טועמין במן כל מי שהיה מתאוה בשר היה טועמו כל
2678	117	1	101	133	805	1167	1	111	133	789	203	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	מי שהיה מתאוה דגה היה טועמו מי שהיה מתאוה תרנגול או פסיון או
2679	117	1	101	133	805	1167	2	105	179	791	238	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	טוס כן היה טועם כל מה שהיה מבקש ולמה מתרעמים אלא שהיו מבקשי'
2680	117	1	101	133	805	1167	3	109	218	792	277	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	עלילה היאך לחזור למצרים ואף על י כן אמר האלהים למשה מה הם
2681	117	1	101	133	805	1167	4	114	257	795	316	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	מבקשים בשר אמור להם שאני אתן להם בשר ואין אתם אוכלין ממנו יור
2682	117	1	101	133	805	1167	5	101	297	794	356	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	אחד בלבד או יומים ﭏא חדש ימים הדאה יא דכתיב לא יום אחד תאכלו
2683	117	1	101	133	805	1167	6	104	336	805	395	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	ולא יומים ולא חמשה ימים ולא עשרה ימים ולא עשרים יום ˙ עד חדשימים
2684	117	1	101	133	805	1167	7	101	374	801	433	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	עד אשר יצא מאפכם והיה לכם לזרא וגו' ˙ באותה שעה נתן להם הﭏהיס
2685	117	1	101	133	805	1167	8	111	411	799	470	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	בשר כל מי שלא נתרעם לפני הﭏהים היה אוכלו ונהנה ממנו ומי שהיה
2686	117	1	101	133	805	1167	9	104	449	800	508	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	מנאץ לפני הﭏהים היה בא לאכל ממנו והיה בודקו ויוצא מאפו שנ' ע
2687	117	1	101	133	805	1167	10	104	487	796	546	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	אשר יצא מאפכם והיה לכם לזרא ˙ ר' שמעון בן לקיש אומר לאסכרה
2688	117	1	101	133	805	1167	11	103	526	790	585	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	ר' הונא הכהן בן אבין בשם ר' שמוﭏ בר נחמן בשם רבותינו שבגולה אמ' או
2689	117	1	101	133	805	1167	12	104	564	803	623	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	לזרנא ולפטנא ˙ ר' אביתר אמ' שאר מאי לזרא לרודיא שאחזה רודיא
2690	117	1	101	133	805	1167	13	101	602	797	661	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	במעיהן ˙ ר' איבו בר נגדי אמ' והיה לכם לאזהרה שמכאן ואילך יזהרו
2691	117	1	101	133	805	1167	14	104	641	799	700	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	להם ˙ ר' יהודק בר סימון אמ' מהו והיה לכם לזרא שעשים כולם זרי
2692	117	1	101	133	805	1167	15	101	679	798	738	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	כמה שנ' וכל זר לא יאכל בו וכל כך למ'ה כך כל מי שמנאץ לאלהים נעשה
2693	117	1	101	133	805	1167	16	101	717	772	776	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	זר והיאך נעשה זר אלא שבאת עליקם הצרעת ˙ אמ' לו הﭏהים משה
2694	117	1	101	133	805	1167	17	101	754	784	813	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	הם נאצו אותי הרי הם זרים מן הקהל וישלחו מן המחנה כל צרוע יכל
2695	117	1	101	133	805	1167	18	101	794	787	852	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	זב וגו' ˙ ועל דעתיה דר' יהודה דאמ' מן מעשה העגל באתה עליהי
2696	117	1	101	133	805	1167	19	101	830	792	889	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	הצרעת מפיק ליה מהאי קרא ביום נטעך תשגשגי וגו' ˙ אמרו
2697	117	1	101	133	805	1167	20	101	869	790	928	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	רבותינו אחר ארבעים יום שקבלו ישרﭏ את התורה עשו את העגל
2698	117	1	101	133	805	1167	21	101	908	793	967	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	מנין שכן את מוצא שהﭏהים נותן רמז למשה על כן אמ' לו הﭏהים משה
2699	117	1	101	133	805	1167	22	110	945	778	1004	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	אין את רואה לישרﭏ היכן הם עומדים ואומרים כל אשר דבר יר נעשה
2700	117	1	101	133	805	1167	23	103	979	791	1050	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	ונשמע חייך בכזבים הם עומדים איום הווים משלימין לי ﭏא ארבעי יום
2701	117	1	101	133	805	1167	24	101	1018	780	1088	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	שנ' ואתם תהיו לי ממלכת כהנים וגו' ˙ חסר מקרא כלום לי למ'ר שלשים יו
2702	117	1	101	133	805	1167	25	101	1057	790	1128	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	עשרה הרי ארבעים ˙ ר' שמעון בן יוחא ˙ ור ﭏיעזר בן יעקב אחד מ
2703	117	1	101	133	805	1167	26	104	1096	781	1167	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_117.png	היה אומר עשרים ותשעה יום היו ישרﭏ מושלמין והיה אומר אחד מהם
2704	118	1	101	140	933	1162	1	101	140	918	211	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	אחד עשר יום היו ישרﭏ מושלמין ותרויהון מחד קרא שנ' אחד עשר יום
2705	118	1	101	140	933	1162	2	239	172	920	243	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	מחורב דרך הר שעיר וגו' ˙ אחד עשר מהן אומר מהו אחד עשר יום אמ' להם
2706	118	1	101	140	933	1162	3	249	214	922	281	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	משה לא עשרים ותשעה יום הייתם מושלמין לאלהים ואחד עשר אחרונים
2707	118	1	101	140	933	1162	4	240	252	905	321	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	היתם מתחשבים היאך לעשות את העגל שנ' אחד עשר יום מחורב ˙ וחבכו
2708	118	1	101	140	933	1162	5	229	290	924	363	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	אומר אחד עשר יום היו מושלמין לאלהים ועשרים ותשעה יום היו מתחשבים
2709	118	1	101	140	933	1162	6	236	331	920	400	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	היאך לעשות את העגל ˙ ר' שמעון בן חלפתח אומר אחת ור' יהודה בר'
2710	118	1	101	140	933	1162	7	239	369	920	439	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	ﭏעאי אומר אחת אחד מהם אומר שני ימים היו מושלמים לאלהים בלבד
2711	118	1	101	140	933	1162	8	240	406	902	477	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	שנ' ואותי יום יום ידרושון וגו' ˙ וחבירו אומר יום אחד בלבד היו מושלמים
2712	118	1	101	140	933	1162	9	239	444	924	514	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	לאלהים שנ' יום אשר עמדת לפני ײ ﭏהיך בחורב ˙ ר' מאיר אומר לא
2713	118	1	101	140	933	1162	10	240	482	925	551	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	כדבריﭏו ולא כדברי ﭏו ﭏא אפלו בשעה שהיו אומרים כל אשר דבר ײ נעשה
2714	118	1	101	140	933	1162	11	242	522	925	592	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	ונשמע היו אומרים בפיהם אחת ובלבם אחת שנ' ויפתוהו בפיהם ובלשונם
2715	118	1	101	140	933	1162	12	236	561	918	628	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	יכזבו לו ˙ ולבם לא נכון עמו ולא נאמנו בבריתו ˙ הרי אפלו באותו היום שהיו
2716	118	1	101	140	933	1162	13	262	599	924	667	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_118.png	עומדים לפני הר סיני לא היה לבם נכון לבוראם הוא שישעיה אומר להם
